HIP,RAICRS,DEICRS,Vmag
76552,234.51384287,-42.56748493,4.34
76568,234.56726549,46.79799524,5.76
76569,234.56767525,-21.01615303,5.82
76594,234.64250158,50.42335207,5.84
76600,234.66410153,-29.77768935,3.66
76618,234.70626982,-52.37261965,5.43
76628,234.72711374,-19.30170914,5.36
76669,234.84451583,36.63582763,4.64
76705,234.94156188,-34.41189273,4.66
76716,234.98619135,-59.90781512,5.95
76742,235.07043893,-23.81805841,4.97
76750,235.08899554,-73.44663458,5.64
76829,235.29798226,-44.66055926,4.64
76852,235.38788463,19.67050566,4.51
76866,235.44746556,12.84753869,5.34
76877,235.47793121,-76.08186451,5.95
76878,235.47815864,18.46389861,5.80
76880,235.48674445,-19.67857446,4.75
76939,235.65980143,-37.42489640,5.23
76945,235.67098805,-34.71033325,4.75
76952,235.68599269,26.29551419,3.81
76957,235.71176316,52.36083046,5.48
76996,235.81708657,-84.46550807,5.57
77048,235.99716849,32.51582804,5.57
77052,236.00769128,2.51552506,5.86
77055,236.01443312,77.79449901,4.29
77060,236.01841829,-15.67267949,5.41
77070,236.06664914,6.42551971,2.63
77086,236.09453394,-41.81901826,5.93
77163,236.34778279,5.44732255,5.57
77227,236.52354097,-1.80411556,5.39
77233,236.54672877,15.42192602,3.65
77257,236.61144121,7.35323973,4.42
77272,236.64534336,55.47460243,5.94
77277,236.66647764,62.59969448,5.19
77286,236.68429408,-34.68238898,5.61
77336,236.82230086,14.11527157,5.71
77370,236.90797351,55.37661523,5.85
77390,236.97123090,-65.44218988,5.54
77412,237.05546553,13.78933425,5.98
77442,237.14340120,28.15677692,5.89
77450,237.18503586,18.14177930,4.09
77464,237.23672761,-3.81852811,5.53
77512,237.39874182,26.06854936,4.59
77516,237.40527375,-3.43014112,3.54
77541,237.48967022,-48.91238226,5.86
77562,237.52962796,-53.20967534,5.78
77578,237.57303895,2.19662489,5.21
77622,237.70371344,4.47757980,3.71
77634,237.73975730,-33.62710488,3.97
77635,237.74480683,-25.75123489,4.63
77645,237.77836547,-55.05552532,5.74
77655,237.80807231,35.65822638,4.79
77660,237.81519764,-3.09042957,5.09
77661,237.81642977,20.97787548,4.74
77738,238.06909055,55.82658167,5.81
77760,238.16747684,42.44998796,4.60
77811,238.33358671,-20.16699405,5.04
77840,238.40303498,-25.32708018,4.59
77853,238.45615438,-16.72962230,4.13
77858,238.47467996,-24.53309547,5.38
77859,238.48280036,-23.97803598,5.41
77902,238.64443288,20.31086363,5.45
77907,238.65782130,43.13840642,5.35
77909,238.66474184,-25.24367939,5.87
77939,238.75154369,-19.38288098,5.95
77952,238.78670013,-63.42974973,2.83
77982,238.87338903,-68.60298616,5.11
77984,238.87542764,-26.26592073,5.63
77986,238.87754361,42.56615229,5.73
77990,238.88508797,-60.17747419,5.78
78012,238.94818797,37.94676324,5.43
78045,239.02482214,-60.48230498,5.76
78072,239.11247598,15.66473327,3.85
78104,239.22119438,-29.21401221,3.87
78105,239.22283960,-33.96602225,5.14
78106,239.22543843,-33.96415999,5.59
78132,239.31101948,14.41426805,5.54
78142,239.33888563,-36.18531380,5.78
78159,239.39709121,26.87802632,4.14
78168,239.41862315,-20.98302564,5.84
78180,239.44830388,54.74950359,4.96
78207,239.54740116,-14.27931773,4.95
78246,239.64530965,-24.83142974,5.43
78265,239.71300283,-26.11404280,2.89
78276,239.74039750,36.64370627,5.61
78279,239.74233223,-65.03756903,5.74
78323,239.87623269,-41.74439602,4.99
78384,240.03058543,-38.39664079,3.42
78400,240.08324525,-16.53238334,5.47
78401,240.08338225,-22.62162024,2.29
78436,240.19850629,-8.41132413,5.53
78442,240.21316189,4.42718026,5.82
78459,240.26166247,33.30538815,5.39
78481,240.30977487,17.81802578,5.10
78493,240.36079431,29.85107821,4.98
78527,240.47376560,58.56443739,4.01
78542,240.52315266,52.91600607,5.93
78554,240.57370453,22.80439543,4.82
78592,240.69937951,46.03685378,4.72
78639,240.80358419,-49.22972074,4.65
78649,240.83066182,36.63181986,5.79
78650,240.83611243,-25.86514891,4.96
78655,240.85084398,-38.60247122,4.90
78661,240.88081682,76.79388926,5.73
78662,240.88425437,-57.77487351,4.63
78727,,,4.16
78747,241.15379632,-37.86266825,5.91
78820,241.35931206,-19.80539286,2.56
78821,241.36073017,-19.80184191,4.90
78868,241.48284121,-72.40107181,5.70
78877,241.52660087,-23.60624433,5.90
78893,241.58221690,67.80998136,5.44
78914,241.62259840,-45.17327517,4.73
78918,241.64815129,-36.80221297,4.22
78933,241.70180197,-20.66913479,3.93
78970,241.81739481,-36.75553887,5.72
78990,241.85125058,-20.86865410,4.31
79005,241.90183590,-12.74534315,5.75
79007,241.90646234,9.89176025,5.63
79043,242.01894370,17.04699349,5.00
79050,242.03133733,-26.32666483,5.35
79072,242.11701282,8.53432477,5.69
79098,242.18219664,-23.68535317,5.86
79101,242.19249715,44.93481883,4.23
79119,242.24303566,36.49010935,4.73
79120,242.24541959,3.45444515,5.93
79137,242.29609713,6.38050993,5.93
79153,242.32734737,-57.93417299,5.57
79195,242.46055144,-3.46673076,5.39
79199,242.46919686,-33.54569572,5.50
79280,242.70636884,75.87753079,5.48
79302,242.75886281,-29.41600661,5.09
79320,242.82403118,-41.11949816,5.86
79349,242.90853829,23.49482992,5.74
79357,242.94835302,42.37450876,5.89
79358,242.95025417,36.42516245,5.62
79374,242.99891879,-19.46064684,4.00
79375,243.00000648,-10.06418514,4.93
79387,243.03037216,-8.54757943,5.43
79399,243.06689523,-28.41720570,5.67
79404,243.07588221,-27.92631564,4.58
79488,243.31420074,5.02109890,5.46
79497,243.34499914,-55.54084556,5.78
79509,243.36972631,-54.63041289,4.95
79540,243.46211879,-11.83772219,5.24
79593,243.58652601,-3.69397562,2.73
79596,243.59321316,-33.01104217,5.91
79607,243.67100328,33.85882404,5.23
79653,243.81394732,-47.37190984,5.13
79664,243.85944228,-63.68564897,3.86
79666,243.86948873,18.80829264,5.72
79672,243.90472242,-8.36823651,5.49
79689,243.95754643,-57.91222851,5.61
79754,244.18029083,-53.81110764,5.45
79757,244.18654828,29.15030220,5.80
79790,244.25389798,-50.06811224,4.97
79797,244.27284183,-67.94107968,5.95
79804,244.31391116,59.75496116,5.37
79822,244.37708768,75.75470385,4.95
79881,244.57467023,-28.61377598,4.80
79882,244.58016994,-4.69260809,3.23
79938,244.75180357,-14.87282262,5.97
79953,244.79680216,49.03807805,5.93
79963,244.82350183,-42.67394008,5.44
79980,244.88617634,-30.90676896,5.53
79992,244.93519958,46.31327084,3.91
80000,244.96069832,-50.15537923,4.01
80008,244.98017016,39.70859042,5.48
80047,245.08681283,-78.69565609,4.68
80054,245.10512753,-55.13967135,5.76
80057,245.11193231,-78.66742066,5.27
80079,245.15909758,-24.16928427,4.55
80112,245.29717718,-25.59275259,2.90
80161,245.45308916,69.10941712,5.26
80170,245.48018203,19.15302185,3.74
80179,245.51850007,1.02892219,4.82
80181,245.52454222,30.89173424,4.86
80197,245.58925615,33.79914473,5.20
80208,245.61669217,-49.57229123,5.32
80212,245.62114131,-43.91202357,5.89
80214,245.62175969,33.70335685,5.40
80309,245.94662440,61.69637867,5.67
80331,245.99794523,61.51407536,2.73
80337,246.00514651,-39.19298857,5.37
80343,246.02582204,-20.03721137,4.48
80351,246.04511352,6.94817146,5.83
80375,246.10552808,55.20504560,5.75
80390,246.13235569,-37.56597007,5.42
80399,246.16552568,-29.70446361,5.40
80460,246.35069083,37.39407872,5.53
80463,246.35387324,14.03341514,4.57
80473,246.39633811,-23.44711764,4.57
80480,246.43136816,78.96360053,5.55
80569,246.75599294,-18.45619698,4.22
80582,246.79603256,-47.55473590,4.46
80620,246.93107061,-7.59755617,5.24
80628,246.95094563,-8.37170055,4.62
80645,246.98864198,-64.05800515,5.28
80650,246.99605488,68.76805491,4.94
80672,247.06024024,-37.17981606,5.79
80675,247.06326516,-58.59970914,5.67
80686,247.11583852,-70.08467012,4.90
80693,247.14157201,0.66516717,5.41
80704,247.16052050,41.88169065,4.83
80763,247.35194804,-26.43194608,1.06
80782,247.42637688,-46.24321937,5.35
80793,247.44542879,-14.55089750,5.66
80815,247.55199128,-25.11515935,4.79
80816,247.55525697,21.48964850,2.78
80843,247.64001746,20.47934589,5.24
80874,247.70572277,-61.63348127,5.19
80883,247.72850509,1.98410056,3.82
80894,247.78497886,-16.61264015,4.29
80898,247.80599042,22.19543891,5.76
80911,247.84558957,-34.70432087,4.24
80945,247.92404718,-41.81714208,5.31
80953,247.94681111,45.59818403,5.61
80975,248.03411079,-21.46647783,4.45
80991,248.10689767,60.82334694,5.92
81007,248.14865065,5.52122134,5.63
81008,248.15165942,11.48823391,4.84
81065,248.36443409,-78.89695917,3.86
81122,248.52091772,-44.04530868,4.86
81126,248.52578863,42.43689565,4.20
81141,248.58070589,-70.98806509,5.50
81252,248.93654572,-65.49532908,5.50
81266,248.97066423,-28.21596156,2.82
81289,249.04671628,46.61332505,5.83
81290,249.04763676,52.89997858,5.53
81292,249.05721668,52.92435554,5.07
81300,249.08826456,-2.32383592,5.77
81304,249.09358718,-35.25535553,4.18
81305,249.09402476,-42.85885401,5.46
81377,249.28970847,-10.56715180,2.54
81437,249.50191391,56.01538883,5.28
81472,249.60958867,-43.39837584,5.83
81497,249.68703338,48.92827739,4.86
81523,249.77181329,-37.21726333,5.93
81641,250.16119601,4.21981484,5.77
81660,250.22966425,64.58908555,4.84
81693,250.32282132,31.60188695,2.81
81702,250.33506617,-48.76296994,5.57
81710,250.34637667,-68.29609440,5.89
81724,250.39331786,-17.74216462,4.91
81729,250.40291009,26.91698945,5.92
81733,250.41761484,-49.65154575,5.62
81734,250.42725289,1.18110145,5.74
81741,250.43956303,-33.14562113,5.84
81754,250.47364200,-19.92447879,5.55
81833,250.72391068,38.92246103,3.48
81852,250.77258180,-77.51657182,4.23
81854,250.77557016,77.51347098,5.99
81966,251.16564097,-53.15228963,5.96
81972,251.17750890,-40.83962254,5.64
81992,251.25086797,-28.50965621,5.99
82020,251.32412380,56.78168723,4.84
82028,251.34377167,15.74541189,5.60
82073,251.45788751,8.58257816,5.15
82080,251.49233961,82.03725071,4.21
82110,251.58844780,-58.50356849,5.74
82129,251.66672526,-67.10965828,5.10
82135,251.69988126,-39.37689836,5.48
82171,251.83193375,-58.34139234,5.55
82172,251.83227018,42.23897955,5.86
82216,251.94346342,5.24684013,5.22
82273,252.16610742,-69.02763503,1.91
82321,252.30916380,45.98344780,4.82
82350,252.39447601,13.26119970,5.91
82363,252.44629764,-59.04131648,3.77
82369,252.45822137,-10.78280069,4.64
82396,252.54268738,-34.29260982,2.29
82402,252.58062783,7.24770528,5.48
82422,252.66234241,29.80654506,5.73
82480,252.85391115,1.21598136,5.51
82493,252.89050874,-41.23053288,5.23
82504,252.93856397,24.65641963,5.03
82514,252.96766195,-38.04732717,3.00
82545,253.08397295,-38.01747781,3.56
82587,253.24216797,31.70171538,5.34
82611,253.32330049,47.41649815,5.99
82621,253.35523754,-20.41548861,5.86
82650,253.42682079,-43.05089096,5.95
82671,253.49886366,-42.36201968,4.70
82672,253.50168481,-57.90920925,5.91
82673,253.50209743,10.16544339,4.39
82676,253.50765901,-41.80638305,5.46
82716,253.61225569,-42.47887550,5.84
82729,253.64627156,-42.36075916,3.62
82730,253.64879810,-6.15392897,5.23
82764,253.72973020,20.95848435,5.39
82775,253.74377203,-41.15085448,5.78
82802,253.84265772,18.43318381,5.35
82806,253.85282694,-63.26962566,5.99
82860,254.00566477,65.13467204,4.88
82902,254.12000822,-52.28364331,5.94
82925,254.20015918,-23.15032178,5.57
82960,254.29655015,-33.25946890,5.48
83000,254.41779418,9.37505626,3.19
83057,254.57478718,-50.64109176,5.53
83081,254.65512817,-55.99005508,3.12
83150,254.89159236,-69.26813178,5.79
83153,254.89602773,-53.16049005,4.06
83176,254.99043286,-25.09216189,5.88
83187,255.02619645,-54.59700158,5.64
83196,255.03949377,-24.98893659,5.74
83207,255.07252582,30.92633926,3.92
83216,255.11239709,-48.64756342,5.98
83235,255.15413916,-35.93397620,5.95
83254,255.24225416,22.63215190,5.69
83262,255.26510631,-4.22245426,4.82
83313,255.40149728,33.56826922,5.27
83336,255.46937192,-32.14340148,5.03
83367,255.57775223,25.50537839,5.76
83430,255.78273333,14.09210030,4.97
83431,255.78628886,-53.23662642,5.27
83478,255.91381185,13.60542885,5.91
83491,255.96197569,-38.15248750,5.91
83535,256.10302112,-57.71210729,5.73
83574,256.20562945,-34.12292247,4.83
83608,256.33409280,54.46986308,4.91
83613,256.34441753,12.74085469,4.89
83635,256.38440349,-0.89206540,5.63
83692,256.57545246,22.08424707,5.56
83693,256.58414643,-37.22753062,5.98
83838,257.00867045,35.93521504,5.41
83854,257.06188469,-17.60896664,5.98
83895,257.19677111,65.71463676,3.17
83896,257.19810689,-30.40356872,5.93
83947,257.38867303,40.77701519,5.07
83962,257.44965775,-10.52303750,5.43
84012,257.59442659,-15.72514757,2.43
84033,257.67646022,-44.55755110,5.06
84105,257.91114525,-48.87338828,5.94
84143,258.03823300,-43.23849039,3.32
84150,258.06756446,-39.50677484,5.66
84177,258.11585728,10.58522897,5.32
84183,258.13566410,62.87422062,5.54
84226,258.24398720,-32.43832730,5.95
84248,258.32546891,-67.19637197,5.87
84345,258.66192687,14.39025314,2.78
84379,258.75801735,24.83958739,3.12
84380,258.76189282,36.80915527,3.16
84401,258.83019699,-33.54841317,5.60
84402,258.83456460,-14.58412556,5.98
84405,258.83869698,-26.60004896,4.33
84425,258.90032398,-38.59295116,5.95
84431,258.92290165,23.74270442,5.99
84500,259.13216019,1.21058377,5.89
84514,259.15294004,-0.44514192,4.72
84551,259.26547645,-32.66270528,5.53
84573,259.33154372,33.10011419,4.80
84606,259.41785775,37.29134328,4.64
84626,259.50298647,-24.28688289,5.14
84656,259.59700051,38.81121445,5.97
84671,259.65410656,10.86471277,5.03
84690,259.69932810,-44.12970725,5.76
84691,259.70206340,28.82298375,5.68
84709,259.73483426,-34.98957161,5.91
84720,259.76230946,-46.63650010,5.47
84731,259.80212875,-59.69459145,5.93
84769,259.90436303,80.13639898,5.74
84821,260.04094409,25.53764398,5.36
84833,260.07860691,18.05721601,5.01
84835,260.08811224,46.24068047,5.51
84862,260.16447313,32.47027246,5.38
84880,260.20681480,-12.84688200,4.32
84887,260.22591010,24.49943984,5.13
84893,260.25087615,-21.11243499,4.39
84949,260.43172028,39.97480822,5.55
84950,260.43895966,53.42042212,5.69
84969,260.49806157,-67.77064960,4.76
84970,260.50243371,-24.99948797,3.27
84979,260.52449572,-70.12317887,5.39
85048,260.72806023,-37.22069314,5.91
85049,260.73011706,-58.01028930,5.86
85068,260.77963562,-56.52555632,5.76
85079,260.81700400,-47.46815380,5.21
85084,260.83996212,-28.14276032,5.30
85112,260.92072033,37.14592396,4.15
85139,260.99005723,8.85258733,5.77
85147,261.00448429,-62.86413165,5.69
85157,261.02756159,22.96037466,5.70
85162,261.05455256,-44.16250170,5.10
85169,261.07831712,-60.67376920,5.76
85185,261.13137304,16.30107639,5.75
85207,261.17516721,-21.44141348,5.82
85258,261.32498828,-55.52982397,2.84
85267,261.34858274,-56.37768824,3.31
85290,261.42234840,60.04834069,5.65
85312,261.50012163,-50.63353205,5.19
85340,261.59257241,-24.17502346,4.16
85355,261.62866503,4.14034239,4.34
85365,261.65806271,-5.08649188,4.53
85379,261.68434277,48.26007218,5.83
85382,261.69235534,34.69569698,5.94
85385,261.70469683,20.08093784,5.52
85389,261.71659776,-45.84296289,5.28
85409,261.80191959,-50.63036560,5.90
85423,261.83860010,-29.86669942,4.28
85442,261.90648805,-29.72448960,5.98
85470,261.99006555,-52.29702909,5.72
85520,262.16213171,-55.16966503,5.93
85537,262.20705273,0.33057703,5.41
85543,262.23370580,-36.77826780,5.98
85667,262.59946496,-1.06250365,5.31
85670,262.60823708,52.30135901,2.79
85693,262.68457505,26.11060450,4.41
85696,262.69099501,-37.29574016,2.70
85699,262.69570753,86.96802383,5.78
85715,262.73071285,31.15810073,5.63
85727,262.77490395,-60.68360667,3.60
85749,262.83893822,2.72446012,5.57
85751,262.84701749,-56.92095404,5.99
85755,262.85396193,-23.96258036,4.78
85760,262.86447140,-80.85902834,5.83
85790,262.95655998,28.40743646,5.66
85792,262.96050661,-49.87598159,2.84
85805,262.99120820,68.13470186,5.07
85819,263.04340826,55.18411077,4.89
85822,263.05373826,86.58632924,4.35
85829,263.06616249,55.17280674,4.86
85888,263.28045982,41.24359953,5.72
85889,263.28077941,-41.17305756,5.84
85912,263.34517510,19.25689917,5.65
85922,263.37445668,-5.74457168,5.61
85927,263.40219373,-37.10374835,1.62
85930,263.41413313,16.31770553,5.68
85998,263.65287832,9.58672378,5.80
86011,263.67704498,-32.58165772,5.69
86019,263.69312162,-11.24200693,5.54
86032,263.73335321,12.56057584,2.08
86036,263.74687828,61.87583150,5.23
86092,263.91504719,-46.50559076,4.56
86170,264.13686148,-38.63486521,4.26
86182,264.15677461,48.58547866,5.35
86201,264.23787472,68.75718933,4.77
86219,264.28682150,72.45575693,5.87
86228,264.32969072,-42.99782155,1.86
86248,264.36379930,-50.05948478,5.89
86254,264.37957747,24.30996890,5.76
86263,264.39677181,-15.39840835,3.54
86266,264.40085142,-15.57103656,5.94
86284,264.46133236,-8.11872126,4.58
86305,264.52319296,-54.50007025,5.25
86313,264.53963734,-10.92624683,5.74
86414,264.86621847,46.00632216,3.82
86486,265.09888468,-49.41515481,4.76
86552,265.31763202,-46.92181116,5.78
86565,265.35381884,-12.87517268,4.24
86575,265.38468625,6.31316423,5.97
86614,265.48461270,72.14949916,4.57
86620,265.49182676,72.15757591,5.81
86623,265.49432602,15.95217942,5.54
86667,265.61832228,24.56431006,5.56
86670,265.62199908,-39.02992092,2.39
86698,265.71288389,-36.94550742,5.53
86731,265.84016161,24.32764591,5.73
86736,265.85772897,-21.68308566,4.86
86742,265.86823714,4.56691684,2.76
86782,265.99651272,53.80175482,5.75
86796,266.03632110,-51.83358836,5.12
86847,266.17502411,-42.72930009,5.87
86871,266.23268300,-57.54551015,5.97
86929,266.43334347,-64.72373450,3.61
86974,266.61549553,27.72249917,3.42
87044,266.78349746,17.69704078,5.61
87072,266.89011276,-27.83076255,4.53
87073,266.89617137,-40.12698197,2.99
87074,266.90330267,-14.72578118,5.93
87108,266.97322515,2.70745875,3.75
87158,267.10313561,20.56542749,5.69
87194,267.20478791,25.62296216,5.09
87212,267.26805764,50.78054478,5.02
87220,267.29363880,-31.70318435,4.79
87234,267.36223704,76.96227797,5.02
87261,267.46438020,-37.04337105,3.19
87294,267.54629170,-40.09042823,4.78
87308,267.59529976,29.32202669,5.51
87314,267.61829297,-53.61238082,5.68
87390,267.88572115,-40.77232768,5.94
87393,267.89779898,-60.16401809,5.78
87460,268.05691299,-34.79918358,5.88
87472,268.08233216,-34.41683044,5.84
87491,268.14776351,1.30504981,5.91
87558,268.30941640,6.10125423,5.77
87563,268.32509092,40.00783707,5.17
87569,268.34779437,-34.89510976,5.58
87585,268.38178961,56.87245216,3.73
87728,268.79640765,72.00513388,5.43
87747,268.85494207,26.04997848,5.47
87777,268.96171591,22.46422113,5.62
87808,269.06324389,37.25052158,3.86
87812,269.07667921,0.67035571,5.82
87813,269.07933864,-15.81236072,5.93
87833,269.15157439,51.48895101,2.24
87836,269.17424596,-28.06534940,5.76
87846,269.19760682,-44.34219871,4.85
87847,269.19895085,-4.08180189,5.44
87875,269.26792871,0.06668731,5.95
87933,269.44096106,29.24792527,3.70
87936,269.44919385,-41.71625842,4.88
87998,269.62562385,30.18926892,4.41
88012,269.66270935,-28.75907603,5.99
88038,269.73199696,-36.85840855,5.74
88048,269.75665662,-9.77334973,3.32
88060,269.77199900,-30.25300479,5.00
88101,269.90318648,-4.82091169,5.86
88116,269.94815306,-23.81601126,4.74
88122,269.98417988,45.50146059,5.69
88128,270.01425282,16.75094481,4.67
88136,270.03777781,80.00379394,5.74
88149,270.06582324,4.36864674,4.79
88175,270.12050178,-3.69016112,4.62
88192,270.16131466,2.93158759,3.93
88267,270.37667886,21.59568814,4.26
88290,270.43828967,1.30510936,4.42
88298,270.47658742,-22.78029065,5.72
88331,270.59604036,20.83364838,5.25
88380,270.71290783,-24.28242475,5.37
88404,270.77046145,-8.18025785,4.77
88469,270.96851862,-24.36072589,5.89
88550,271.20995733,-35.90136032,5.98
